time,open,high,low,close,Kernel Regression Estimate,Buy,Sell,StopBuy,StopSell,🚫
1753349400,57120,57160,57111,57124.2,57081.226769421984,NaN,NaN,57160,NaN,0
1753350300,57126.6,57149.8,57090,57115.4,57086.02960253722,NaN,NaN,NaN,NaN,0
1753415100,57068.2,57130,56932.2,57130,57091.77830945806,NaN,NaN,NaN,NaN,0
1753416000,57131,57185,57030,57054.8,57090.19881471091,NaN,NaN,NaN,NaN,0
1753416900,57051.8,57124.2,57038,57062.4,57089.02810150023,NaN,NaN,NaN,NaN,0
1753417800,57065.2,57083.4,57006,57015,57083.10303645835,NaN,NaN,NaN,NaN,0
1753418700,57005,57005,56882.4,56903.8,57066.82612082587,NaN,57005,NaN,NaN,0
1753419600,56895,56923.2,56749.6,56797.8,57040.918259732636,NaN,NaN,NaN,NaN,0
1753420500,56792.6,56820.6,56765,56792.4,57014.806009269276,NaN,NaN,NaN,NaN,0
1753421400,56790,56830,56702.2,56715,56982.38210119018,NaN,NaN,NaN,NaN,0
1753422300,56710,56742,56670.2,56740,56953.51613654128,NaN,NaN,NaN,NaN,0
1753423200,56739.8,56800,56677.6,56706.8,56923.30605741324,NaN,NaN,NaN,56677.6,0
1753424100,56703.2,56709,56630,56648.8,56889.75725284675,NaN,NaN,NaN,NaN,0
1753425000,56637,56648,56603,56638.8,56857.55162685313,NaN,NaN,NaN,NaN,0
1753425900,56629,56639.8,56529,56548,56819.57854349435,NaN,NaN,NaN,NaN,0
1753426800,56562,56640.8,56535,56601,56789.16793794912,NaN,56640.8,NaN,NaN,0
1753427700,56607.2,56639.2,56570.6,56602.4,56761.665726978645,NaN,NaN,NaN,NaN,0
1753428600,56592,56620,56555.4,56609,56737.661012627985,NaN,NaN,NaN,NaN,0
1753429500,56606,56640,56571,56605.2,56716.22245457644,NaN,NaN,NaN,NaN,0
1753430400,56611.8,56627.4,56511,56623.6,56699.116030460194,NaN,NaN,NaN,NaN,0
1753431300,56625,56675,56608.4,56651.2,56686.96687092055,NaN,NaN,NaN,56608.4,0
1753432200,56660,56674.8,56571,56571,56669.78150270714,NaN,NaN,NaN,NaN,0
1753433100,56571,56617,56570.2,56583.6,56655.8406729782,NaN,NaN,NaN,NaN,0
1753434000,56594,56620,56571.2,56597.8,56645.00835474597,NaN,NaN,NaN,NaN,0
1753434900,56604.4,56650,56579.8,56644.6,56640.21690685572,NaN,NaN,NaN,NaN,0
1753435800,56649,56650,56597.4,56624.2,56634.94790489259,NaN,NaN,NaN,NaN,0
1753436700,56624.2,56636.8,56539.6,56560.4,56625.08835259444,NaN,NaN,NaN,NaN,0
1753437600,56539.4,56539.4,56539.4,56539.4,56614.339664067295,NaN,NaN,NaN,NaN,0
1753674300,56298.4,56477.2,56265.6,56444,56595.845719897385,NaN,56477.2,NaN,NaN,0
1753675200,56460,56596,56426,56426,56576.644613523626,NaN,NaN,NaN,NaN,0
1753676100,56423.2,56522.4,56412.2,56450,56560.78217228345,NaN,NaN,NaN,NaN,0
1753677000,56458.8,56574.4,56448,56562.8,56556.32416444674,NaN,NaN,NaN,NaN,0
1753677900,56580,56670,56567,56650,56560.99081664253,56567,NaN,NaN,56567,0
1753678800,56655.8,56669.2,56501,56536.2,56556.34467188241,NaN,NaN,NaN,NaN,0
1753679700,56531,56550,56426,56547,56553.543547650086,NaN,NaN,NaN,NaN,0
1753680600,56540.2,56615,56460,56481.6,56545.39547638593,NaN,NaN,NaN,NaN,0
1753681500,56477.8,56535,56477.8,56506,56540.12839720073,NaN,NaN,NaN,NaN,0
1753682400,56510,56549,56468,56469.8,56532.05133942637,NaN,NaN,56549,NaN,0
1753683300,56467.2,56499.8,56433.8,56474.4,56524.95824470647,NaN,NaN,NaN,NaN,0
1753684200,56482.4,56482.4,56425,56431.8,56514.58204433655,NaN,NaN,NaN,NaN,0
1753685100,56431.4,56491,56412,56491,56510.17040830785,NaN,NaN,NaN,NaN,0
1753686000,56474.6,56483.6,56408.6,56414.8,56499.5003916787,NaN,NaN,NaN,NaN,0
1753686900,56415.2,56426,56326,56346.2,56483.09063961099,NaN,56426,NaN,NaN,0
1753687800,56323.2,56335.6,56211,56219,56455.8000483105,NaN,NaN,NaN,NaN,0
1753688700,56210.2,56236.2,56125,56134.4,56421.74671485106,NaN,NaN,NaN,NaN,0
1753689600,56130,56162.2,56070,56115,56387.249454538265,NaN,NaN,NaN,NaN,0
1753690500,56114.4,56164.8,56095.2,56120,56354.889437181126,NaN,NaN,NaN,NaN,0
1753691400,56121.8,56128.2,56061,56122.2,56324.73558594481,NaN,NaN,NaN,56061,0
1753692300,56125.8,56153,56097.4,56119.8,56296.756670764924,NaN,NaN,NaN,NaN,0
1753693200,56119.2,56250,56119.2,56248.8,56282.96041336155,NaN,NaN,NaN,NaN,0
1753694100,56248.4,56248.4,56150,56211.8,56268.208495061495,NaN,NaN,NaN,NaN,0
1753695000,56217.8,56217.8,56165.2,56180,56252.794907672745,NaN,NaN,NaN,NaN,0
1753695900,56177.6,56190,56154,56187.4,56240.23766679154,NaN,NaN,NaN,NaN,0
1753696800,56187.4,56187.4,56187.4,56187.4,56229.733088572175,NaN,NaN,NaN,NaN,0
1753760700,55999.2,56159.2,55979,56157.6,56218.288768598635,NaN,56159.2,NaN,NaN,0
1753761600,56157,56167,56062,56139.8,56206.89460615121,NaN,NaN,NaN,NaN,0
1753762500,56136.4,56225,56099,56150,56197.826173727975,NaN,NaN,NaN,NaN,0
1753763400,56148,56215,56109,56118,56187.03973260893,NaN,NaN,NaN,NaN,0
1753764300,56117,56128.6,56005,56022.6,56168.536838133215,NaN,NaN,NaN,NaN,0
1753765200,56014,56064,56000.2,56032.2,56151.93694366429,NaN,NaN,NaN,56000.2,0
1753766100,56020.2,56030.2,55955,56018.4,56135.42080223977,NaN,NaN,NaN,NaN,0
1753767000,56018.4,56025.8,55975.4,56010,56119.33344273069,NaN,NaN,NaN,NaN,0
1753767900,56010,56137,56010,56094.2,56112.2653123688,NaN,NaN,NaN,NaN,0
1753768800,56080.6,56140.4,56033,56040.4,56101.48278778958,NaN,NaN,NaN,NaN,0
1753769700,56040.4,56093.6,56021.4,56055.2,56093.26242457682,NaN,NaN,NaN,NaN,0
1753770600,56049.4,56121.6,56011,56100.4,56090.26356596109,NaN,NaN,NaN,NaN,0
1753771500,56109.4,56129,56050,56084,56086.82044471799,NaN,NaN,NaN,NaN,0
1753772400,56084,56109,56063,56080.2,56083.804239026475,NaN,NaN,NaN,NaN,0
1753773300,56080,56109,56063.4,56080,56081.599593117775,NaN,NaN,NaN,NaN,0
1753774200,56082.6,56170,56067.8,56166.2,56087.928797417975,NaN,NaN,NaN,NaN,0
1753775100,56167.2,56184.6,56147.4,56159.6,56094.21028928283,NaN,NaN,NaN,NaN,0
1753776000,56159.4,56249,56150,56219.4,56106.198476006684,56150,NaN,NaN,NaN,0
1753776900,56229,56330,56229,56301.6,56125.61040276412,NaN,NaN,NaN,NaN,0
1753777800,56307.4,56400,56300.2,56357.8,56149.75018601385,NaN,NaN,NaN,NaN,0
1753778700,56358,56386.8,56315,56345.2,56172.00056144303,NaN,NaN,NaN,NaN,0
1753779600,56352,56368,56217,56268.6,56186.202895165305,NaN,NaN,NaN,NaN,0
1753780500,56264,56297,56199,56257.4,56197.95224954809,NaN,NaN,56297,NaN,0
1753781400,56260,56325,56243.4,56313,56213.50114467604,NaN,NaN,NaN,NaN,0
1753782300,56321.4,56389.4,56313.6,56327.2,56229.000428775405,NaN,NaN,NaN,NaN,0
1753847100,56339.6,56339.8,56144,56164,56228.16714150867,NaN,NaN,NaN,NaN,0
1753848000,56155.6,56291.6,56155.6,56291.6,56237.63100276592,NaN,NaN,NaN,NaN,0
1753848900,56288.4,56297.8,56160,56265.4,56243.56796021803,NaN,NaN,NaN,NaN,0
1753849800,56249,56265.4,56177.2,56242,56246.31973165673,NaN,NaN,NaN,NaN,0
1753850700,56229,56265.6,56183,56183,56242.756315100756,NaN,NaN,NaN,NaN,0
1753851600,56183.2,56245,56157,56181.2,56238.361804554144,NaN,NaN,NaN,NaN,0
1753852500,56181,56202.8,56106,56197.6,56235.10977414218,NaN,NaN,NaN,NaN,0
1753853400,56184.4,56225.2,56145.4,56225.2,56234.079801146356,NaN,NaN,NaN,NaN,0
1753854300,56225.4,56356,56225.4,56345,56243.869280499464,NaN,NaN,NaN,NaN,0
1753855200,56340,56355.4,56233.6,56295.8,56249.08044010162,NaN,NaN,NaN,NaN,0
1753856100,56296,56338,56271.6,56315.4,56255.8158507046,NaN,NaN,NaN,NaN,0
1753857000,56311.6,56330,56265.2,56267,56258.02011958215,NaN,NaN,NaN,NaN,0
1753857900,56262.2,56334.8,56262.2,56310.2,56263.90527347136,NaN,NaN,NaN,NaN,0
1753858800,56310,56324.6,56271,56278,56266.52991430934,NaN,NaN,NaN,NaN,0
1753859700,56278,56305,56250,56300,56270.88781472956,NaN,NaN,NaN,NaN,0
1753860600,56290,56306,56222.4,56253.8,56270.71801922757,NaN,NaN,NaN,NaN,0
1753861500,56254.8,56264.8,56196.4,56222,56267.3349993022,NaN,NaN,NaN,NaN,0
1753862400,56222,56300,56222,56260.6,56267.123677512995,NaN,NaN,NaN,NaN,0
1753863300,56259.8,56262,56213.4,56246,56265.444801394544,NaN,NaN,NaN,NaN,0
1753864200,56262.4,56275.8,56224.6,56245.6,56263.56100464272,NaN,NaN,NaN,NaN,0
1753865100,56245.4,56280,56224.6,56280,56264.69435315851,NaN,NaN,NaN,NaN,0
1753866000,56266,56318.2,56250.2,56264.4,56264.367302876606,NaN,NaN,NaN,NaN,0
1753866900,56258,56291.4,56252.2,56256.6,56263.39355166721,NaN,NaN,NaN,NaN,0
1753867800,56251,56288,56200.2,56208.4,56258.17543441195,NaN,NaN,NaN,NaN,0
1753868700,56215.4,56228.8,56185,56201.6,56252.43218494759,NaN,NaN,NaN,NaN,0
1753933500,55946.6,55977.6,55766,55868.2,56216.38249758596,NaN,55977.6,NaN,NaN,0
1753934400,55868.2,55888,55809.8,55850,56179.14653755344,NaN,NaN,NaN,NaN,0
1753935300,55838,55860.4,55682,55699,56129.37436622518,NaN,NaN,NaN,NaN,0
1753936200,55687.8,55691.6,55541,55578.2,56070.02016432985,NaN,NaN,NaN,NaN,0
1753937100,55576.6,55620.6,55528.2,55606.2,56015.60439186473,NaN,NaN,NaN,NaN,0
1753938000,55596.8,55628,55560,55598.4,55963.52802304731,NaN,NaN,NaN,55560,0
1753938900,55602.4,55699,55593.6,55680,55922.50827021305,NaN,NaN,NaN,NaN,0
1753939800,55685,55887.6,55682.8,55788.8,55895.26677951005,NaN,NaN,NaN,NaN,0
1753940700,55788.8,55960,55770.8,55918,55883.6878329674,NaN,NaN,NaN,NaN,0
1753941600,55930.2,56059,55925,56050,55887.76234090096,55925,NaN,NaN,NaN,0
1753942500,56036.4,56133.8,56019.8,56030,55892.98253581495,NaN,NaN,NaN,NaN,0
1753943400,56016.8,56108,55884.6,56100.4,55907.15333003288,NaN,NaN,NaN,NaN,0
1753944300,56106,56195.8,56089.8,56100,55922.99144299954,NaN,NaN,NaN,NaN,0
1753945200,56105,56307.6,56080,56245.2,55953.122339317924,NaN,NaN,NaN,NaN,0
1753946100,56244,56350,56218.8,56337.2,55991.79841236522,NaN,NaN,56350,NaN,0
1753947000,56335,56385.8,56294,56315.4,56027.916273413386,NaN,NaN,NaN,NaN,0
1753947900,56330,56420,56308.2,56418.8,56072.06213132186,NaN,NaN,NaN,NaN,0
1753948800,56417.6,56450,56292.2,56318.4,56105.08414230588,NaN,NaN,NaN,NaN,0
1753949700,56311.4,56379.4,56265.4,56305.6,56134.43426919151,NaN,NaN,NaN,NaN,0
1753950600,56310.6,56419,56285.8,56322,56162.414904566926,NaN,NaN,NaN,NaN,0
1753951500,56321,56329.8,56185,56192,56175.63150978133,NaN,NaN,NaN,NaN,0
1753952400,56192.4,56263,56097.4,56217.2,56188.29178085185,NaN,NaN,NaN,NaN,0
1753953300,56203.2,56211.8,56065.4,56132,56190.535026728394,NaN,NaN,NaN,NaN,0
1753954200,56107.6,56107.6,55970.2,55985,56177.150957473976,NaN,56107.6,NaN,NaN,0
1753955100,55985,55987.6,55957,55958.4,56159.649389455844,NaN,NaN,NaN,NaN,0
1753956000,55958.4,55958.4,55958.4,55958.4,56141.16670529314,NaN,NaN,NaN,NaN,0
1754019900,56200,56200,56000,56012.6,56127.21955323727,NaN,NaN,NaN,NaN,0
1754020800,56010,56122,55976.8,56067,56118.758702082654,NaN,NaN,NaN,NaN,0
1754021700,56067,56105.4,56018,56055.8,56109.68626880629,NaN,NaN,NaN,56018,0
1754022600,56055.8,56149,56018,56146,56109.66402872705,NaN,NaN,NaN,NaN,0
1754023500,56148.4,56228.8,56120.6,56223.2,56117.53692552991,NaN,NaN,NaN,NaN,0
1754024400,56220.8,56249.8,56197.4,56224.4,56126.07829192154,NaN,NaN,NaN,NaN,0
1754025300,56213.2,56225.4,56124,56153.4,56128.57102224312,NaN,NaN,NaN,NaN,0
1754026200,56145,56230.8,56075,56081.4,56124.64245153625,NaN,NaN,NaN,NaN,0
1754027100,56075.8,56109.2,56028.2,56058.8,56118.71015733933,NaN,NaN,NaN,NaN,0
1754028000,56062.2,56062.2,56001.2,56001.2,56107.578887382166,NaN,NaN,NaN,NaN,0
1754028900,56008.8,56082,55996,56028.8,56099.10085055441,NaN,NaN,NaN,NaN,0
1754029800,56028.6,56052.8,55950,56006.6,56089.033829639535,NaN,NaN,NaN,NaN,0
1754030700,55992,56068.8,55988.6,56028.2,56081.32151604683,NaN,NaN,NaN,NaN,0
1754031600,56024.2,56080,55941.8,55971,56068.95261906363,NaN,NaN,NaN,NaN,0
1754032500,55966,56030,55956.4,56003.4,56059.99552046982,NaN,NaN,NaN,NaN,0
1754033400,56003.2,56029,55972,55999.4,56051.31777872654,NaN,NaN,NaN,NaN,0
1754034300,56004.2,56055,55976.6,56045,56047.639460868566,NaN,NaN,NaN,NaN,0
1754035200,56048,56079.8,55950,56007.2,56041.17196639079,NaN,NaN,NaN,NaN,0
1754036100,56004,56008.8,55928.8,55950.2,56030.398443779224,NaN,NaN,NaN,NaN,0
1754037000,55951.4,55979.8,55918,55968,56022.00363849238,NaN,NaN,NaN,NaN,0
1754037900,55952.6,55980,55900,55918.8,56009.86009460999,NaN,NaN,NaN,NaN,0
1754038800,55900,55962.8,55880,55899.4,55996.90044230792,NaN,NaN,NaN,NaN,0
1754039700,55891,55915,55862.8,55880,55982.96097369752,NaN,NaN,NaN,NaN,0
1754040600,55875,55904.4,55730,55768.8,55959.896460847856,NaN,55904.4,NaN,NaN,0
1754041500,55780,55813.2,55750.6,55796.4,55940.56699808157,NaN,NaN,NaN,NaN,0
1754279100,55780.2,55920,55780.2,55920,55933.72472787829,NaN,NaN,NaN,NaN,0
1754280000,55920,55948.2,55723.8,55725,55910.332314422696,NaN,NaN,NaN,NaN,0
1754280900,55713.6,55796,55622.2,55710,55886.80076142687,NaN,NaN,NaN,NaN,0
1754281800,55710,55770.8,55690,55728.6,55866.38466414243,NaN,NaN,NaN,55690,0
1754282700,55720.8,55868.2,55720.8,55768.6,55851.25850498826,NaN,NaN,NaN,NaN,0
1754283600,55766,55829.8,55766,55805,55841.00315510082,NaN,NaN,NaN,NaN,0
1754284500,55790,55795.4,55676,55701.8,55822.87210996715,NaN,NaN,NaN,NaN,0
1754285400,55700,55819.4,55695,55797.8,55815.090929325306,NaN,NaN,NaN,NaN,0
1754286300,55795,55850,55777.4,55816.8,55810.6486815664,NaN,NaN,NaN,NaN,0
1754287200,55816.8,55853.4,55770.6,55828.2,55808.65188768938,NaN,NaN,NaN,NaN,0
1754288100,55828.2,55892.4,55818.6,55876,55812.12844566619,NaN,NaN,NaN,NaN,0
1754289000,55882.6,55900,55825,55875.2,55816.43578937533,NaN,NaN,NaN,NaN,0
1754289900,55860.2,55879.2,55836,55871.8,55820.946362631046,NaN,NaN,NaN,NaN,0
1754290800,55872,55922.8,55860,55870,55825.63401108014,NaN,NaN,NaN,NaN,0
1754291700,55875.2,55880,55824.8,55845,55828.11426975122,NaN,NaN,NaN,NaN,0
1754292600,55848.8,55894.8,55828,55842.4,55830.3796740917,NaN,NaN,NaN,NaN,0
1754293500,55842.4,55868,55752,55775.6,55826.35191538748,NaN,NaN,NaN,NaN,0
1754294400,55780,55824.8,55778.2,55824.8,55826.64957975379,NaN,NaN,NaN,NaN,0
1754295300,55824,55900,55824,55852,55829.22936035391,NaN,NaN,NaN,NaN,0
1754296200,55852,55874.2,55790.2,55840,55830.621762403076,NaN,NaN,NaN,NaN,0
1754297100,55835.4,55853.6,55823,55829.6,55830.97460735412,NaN,NaN,NaN,NaN,0
1754298000,55828,55904.4,55811.8,55825,55830.724280626746,NaN,NaN,NaN,NaN,0
1754298900,55825,55875,55825,55859.4,55833.54795944968,NaN,NaN,NaN,NaN,0
1754299800,55850,55868.8,55823.4,55838.6,55834.37375153705,NaN,NaN,NaN,NaN,0
1754300700,55838.8,55900.4,55838.4,55895.6,55840.2933535777,NaN,NaN,NaN,NaN,0
1754365500,55879.2,55900,55621.4,55780,55835.65452387981,NaN,NaN,NaN,NaN,0
1754366400,55779.2,55779.6,55684.6,55684.6,55822.116856627974,NaN,55779.6,NaN,NaN,0
1754367300,55680,55724.8,55630,55669.2,55807.0385848083,NaN,NaN,NaN,NaN,0
1754368200,55658.6,55718,55640,55679.4,55793.42363055092,NaN,NaN,NaN,NaN,0
1754369100,55676.4,55713.8,55660.2,55664.2,55778.89941801669,NaN,NaN,NaN,NaN,0
1754370000,55665.4,55674,55594,55633.4,55762.202972586376,NaN,NaN,NaN,NaN,0
1754370900,55633.4,55654.2,55614.6,55624.8,55745.53690312282,NaN,NaN,NaN,55614.6,0
1754371800,55623.8,55649.8,55567,55640.2,55731.28682501564,NaN,NaN,NaN,NaN,0
1754372700,55647.6,55675.2,55614.8,55659.6,55720.12633263849,NaN,NaN,NaN,NaN,0
1754373600,55653.8,55659.6,55611,55650,55709.18838866019,NaN,NaN,NaN,NaN,0
1754374500,55659.6,55660,55612.6,55620,55696.7402810073,NaN,NaN,NaN,NaN,0
1754375400,55621,55723,55621,55700.2,55692.83391319779,NaN,NaN,NaN,NaN,0
1754376300,55700,55720.2,55681.2,55710,55690.9298853044,NaN,NaN,NaN,NaN,0
1754377200,55709.8,55709.8,55650,55667.6,55686.17635291317,NaN,NaN,NaN,NaN,0
1754378100,55664.4,55666.8,55604.2,55623.4,55678.256967372115,NaN,NaN,NaN,NaN,0
1754379000,55625.8,55632.8,55580.8,55586.8,55667.76802172151,NaN,NaN,NaN,NaN,0
1754379900,55584.4,55584.4,55478.8,55490.4,55649.25355495568,NaN,55584.4,NaN,NaN,0
1754380800,55500,55506.8,55410.6,55434,55626.393363237534,NaN,NaN,NaN,NaN,0
1754381700,55445.2,55485.2,55418,55456.8,55606.66244918339,NaN,NaN,NaN,NaN,0
1754382600,55460.8,55471.8,55390.8,55430,55585.56162002095,NaN,NaN,NaN,NaN,0
1754383500,55430,55474.2,55412.6,55473.4,55569.69721188213,NaN,NaN,NaN,NaN,0
1754384400,55473.8,55518,55449,55482.4,55556.10234788748,NaN,NaN,NaN,55449,0
1754385300,55482.8,55494.8,55449,55473.4,55543.164367053774,NaN,NaN,NaN,NaN,0
1754386200,55489.6,55575,55471,55562,55539.76597264497,NaN,NaN,NaN,NaN,0
1754387100,55563.4,55572.2,55516.4,55551,55536.67670502828,NaN,NaN,NaN,NaN,0
1754451900,55551,55666.6,55465.2,55645.8,55543.43752881677,NaN,NaN,NaN,NaN,0
1754452800,55654.8,55660.4,55581.2,55590,55545.954678189206,NaN,NaN,NaN,NaN,0
1754453700,55597.6,55624.2,55557.8,55620,55551.99338899439,NaN,NaN,NaN,NaN,0
1754454600,55621,55695,55430.8,55530,55550.29988674739,NaN,NaN,NaN,NaN,0
1754455500,55525,55683.2,55507.4,55561,55551.60286075684,NaN,NaN,NaN,NaN,0
1754456400,55562.2,55600,55434.8,55461.6,55543.87683972849,NaN,NaN,NaN,NaN,0
1754457300,55460.4,55491.2,55414.8,55442.6,55534.46665535954,NaN,NaN,NaN,NaN,0
1754458200,55435,55470,55407.2,55453.8,55526.22960621886,NaN,NaN,NaN,NaN,0
1754459100,55437.8,55482.8,55418.2,55474.2,55520.07783579982,NaN,NaN,NaN,NaN,0
1754460000,55479.6,55487.2,55425.4,55484.4,55515.140043126106,NaN,NaN,NaN,NaN,0
1754460900,55488,55550,55459.6,55500.4,55512.006443674356,NaN,NaN,NaN,NaN,0
1754461800,55504,55548.2,55489,55525.2,55511.54985401005,NaN,NaN,NaN,NaN,0
1754462700,55535,55640.2,55524.8,55588,55517.24137821214,NaN,NaN,NaN,NaN,0
1754463600,55600.6,55648,55562.6,55589.8,55523.28294864575,NaN,NaN,NaN,NaN,0
1754464500,55590,55601,55529,55600,55530.40529083305,NaN,NaN,NaN,NaN,0
1754465400,55600,55652.8,55600,55638.6,55541.10883870162,NaN,NaN,NaN,NaN,0
1754466300,55639.4,55690,55612.6,55680,55555.45928538773,NaN,NaN,NaN,NaN,0
1754467200,55690,55749,55654.2,55701,55571.36095561092,55654.2,NaN,NaN,NaN,0
1754468100,55701,55711.8,55660,55665.2,55583.47255150855,NaN,NaN,NaN,NaN,0
1754469000,55665.6,55679.6,55595,55617,55590.412322084645,NaN,NaN,NaN,NaN,0
1754469900,55616.2,55669,55585,55587.8,55593.731924620806,NaN,NaN,NaN,NaN,0
1754470800,55585.2,55587.8,55506.2,55542.2,55592.03437935208,NaN,NaN,NaN,NaN,0
1754471700,55549.8,55589.4,55521,55553.6,55590.53802139687,NaN,NaN,55589.4,NaN,0
1754472600,55555,55588,55522.8,55569.8,55589.89736605864,NaN,NaN,NaN,NaN,0
1754473500,55555,55617,55555,55570,55588.826979082456,NaN,NaN,NaN,NaN,0
1754474400,55570,55570,55570,55570,55587.32003806604,NaN,NaN,NaN,NaN,0
1754538300,55490,55503.2,55405.6,55480,55577.44211516093,NaN,55503.2,NaN,NaN,0
1754539200,55481.8,55498,55411.2,55425,55562.41748740922,NaN,NaN,NaN,NaN,0
1754540100,55425,55477.4,55409.4,55415,55546.80929102083,NaN,NaN,NaN,NaN,0
1754541000,55412,55421.4,55352.2,55373.4,55527.872326858895,NaN,NaN,NaN,NaN,0
1754541900,55373.4,55405.2,55311.6,55311.6,55504.17877366106,NaN,NaN,NaN,NaN,0
1754542800,55301.2,55324.8,55268,55294.2,55479.884137355104,NaN,NaN,NaN,55268,0
1754543700,55300,55329.6,55269,55317.8,55459.183257540746,NaN,NaN,NaN,NaN,0
1754544600,55324.8,55330,55275.4,55294,55437.84495922457,NaN,NaN,NaN,NaN,0
1754545500,55298.2,55335,55295,55320,55420.52428887112,NaN,NaN,NaN,NaN,0
1754546400,55316,55360,55296.2,55307.8,55403.820216508975,NaN,NaN,NaN,NaN,0
1754547300,55307.8,55321.6,55291.2,55320,55389.99411969256,NaN,NaN,NaN,NaN,0
1754548200,55315,55376,55315,55370.4,55382.48881638437,NaN,NaN,NaN,NaN,0
1754549100,55375,55376,55330,55354.6,55375.13798767891,NaN,NaN,NaN,NaN,0
1754550000,55346.4,55350,55311.4,55335,55367.37562153434,NaN,NaN,NaN,NaN,0
1754550900,55335.2,55344.6,55305,55340.2,55361.38366045344,NaN,NaN,NaN,NaN,0
1754551800,55340,55340,55290,55309.4,55353.700001133635,NaN,NaN,NaN,NaN,0
1754552700,55303.8,55314.6,55182,55188.6,55335.93915581583,NaN,55314.6,NaN,NaN,0
1754553600,55194.8,55211,55151,55187,55318.94625308463,NaN,NaN,NaN,NaN,0
1754554500,55186.2,55254.6,55180,55224,55306.33904444549,NaN,NaN,NaN,NaN,0
1754555400,55236,55330.6,55230,55325,55304.06302123999,NaN,NaN,NaN,NaN,0
1754556300,55329.8,55476,55329.8,55435,55312.87299287915,55329.8,NaN,NaN,55329.8,0
1754557200,55432.4,55534.8,55422.2,55512.8,55329.570413177404,NaN,NaN,NaN,NaN,0
1754558100,55529.8,55573.2,55480,55567,55351.66008608614,NaN,NaN,NaN,NaN,0
1754559000,55575,55780,55568.4,55737.2,55389.20402679626,NaN,NaN,NaN,NaN,0
1754559900,55735.2,55841.6,55725.8,55811,55432.85645675698,NaN,NaN,NaN,NaN,0
1754624700,55799.8,55799.8,55580,55581,55454.273742342586,NaN,NaN,55799.8,NaN,0
1754625600,55580.4,55640,55556,55565.2,55472.51639482772,NaN,NaN,NaN,NaN,0
1754626500,55565,55584,55511,55511.8,55484.07468306415,NaN,NaN,NaN,NaN,0
1754627400,55512,55531.2,55411.4,55450,55488.07222589987,NaN,NaN,NaN,NaN,0
1754628300,55449.8,55526.6,55416.8,55472.8,55492.28483917834,NaN,NaN,NaN,NaN,0
1754629200,55459.4,55462.6,55400,55421.2,55490.1947446262,NaN,NaN,NaN,NaN,0
1754630100,55420,55437,55358.6,55376.2,55482.70844509277,NaN,NaN,NaN,NaN,0
1754631000,55375.2,55433.6,55350,55401.6,55476.55046825979,NaN,NaN,NaN,NaN,0
1754631900,55416.2,55423.2,55360,55360,55465.94028185143,NaN,NaN,NaN,NaN,0
1754632800,55360,55367.8,55300,55322.8,55451.707407893235,NaN,NaN,NaN,NaN,0
1754633700,55327,55371.6,55318,55333,55438.47479168022,NaN,NaN,NaN,NaN,0
1754634600,55334,55344.2,55274,55323,55424.78391354742,NaN,NaN,NaN,NaN,0
1754635500,55323,55385.8,55298.6,55385.8,55417.49857280056,NaN,NaN,NaN,NaN,0
1754636400,55385,55412.8,55351.4,55391.6,55411.531585467914,NaN,NaN,NaN,NaN,0
1754637300,55382,55474,55371.6,55402.2,55407.456733416075,NaN,NaN,NaN,NaN,0
1754638200,55412.6,55419,55303.4,55317,55396.51288259737,NaN,NaN,NaN,NaN,0
1754639100,55327.2,55379,55262.8,55275,55382.5910630508,NaN,NaN,NaN,NaN,0
1754640000,55272,55390.8,55250,55380,55379.19090548142,NaN,NaN,NaN,NaN,0
1754640900,55378,55379.8,55304.8,55317.8,55371.15159802714,NaN,NaN,NaN,NaN,0
1754641800,55319.6,55371.8,55265.6,55311.8,55363.3521047489,NaN,NaN,NaN,NaN,0
1754642700,55310.2,55358,55270.2,55297,55354.92061587049,NaN,NaN,NaN,NaN,0
1754643600,55287.2,55375,55280.2,55355.4,55352.446055431625,NaN,NaN,NaN,NaN,0
1754644500,55349,55367.2,55300,55305.4,55346.003646127734,NaN,NaN,NaN,NaN,0
1754645400,55319.2,55319.2,55105,55150,55325.978970400785,NaN,55319.2,NaN,NaN,0
1754646300,55159.6,55197.6,55070,55086,55300.82055539104,NaN,NaN,NaN,NaN,0
1754647200,55071,55071,55071,55071,55275.078067500835,NaN,NaN,NaN,NaN,0
1754883900,55150.2,55351,55079.8,55326,55273.78078480923,NaN,NaN,NaN,NaN,0
1754884800,55332.8,55388,55242.2,55308.2,55272.484976088264,NaN,NaN,NaN,NaN,0
1754885700,55303.8,55317.8,55189,55257.6,55267.70231553186,NaN,NaN,NaN,55189,0
1754886600,55265.4,55369,55265.4,55368,55274.02337012744,NaN,NaN,NaN,NaN,0
1754887500,55366.6,55440,55353,55435,55287.29695287812,NaN,NaN,NaN,NaN,0
1754888400,55445.4,55470,55420,55430.6,55300.573462182416,NaN,NaN,NaN,NaN,0
1754889300,55430,55450,55405,55427.6,55313.731435868605,NaN,NaN,NaN,NaN,0
1754890200,55431,55448.8,55354.4,55385,55322.823724578906,NaN,NaN,NaN,NaN,0
1754891100,55385,55455,55355,55418,55334.40839468223,NaN,NaN,NaN,NaN,0
1754892000,55429.6,55450,55333,55344.6,55338.69747455177,NaN,NaN,NaN,NaN,0
1754892900,55335.4,55349,55300,55332.8,55341.19368083172,NaN,NaN,NaN,NaN,0
